source,target,strength,edge_type,is_significant,strength_level,source_category,target_category,question_relevance,interpretation
energy_cpu_total_joules,perf_recall,0.0,irrelevant,no,zero,energy,performance,Q2,cpu_total_joules对recall无影响
energy_cpu_total_joules,hyperparam_dropout_x_is_parallel,0.0,irrelevant,no,zero,energy,interaction,other,cpu_total_joules对dropout_x_parallel无影响
energy_gpu_avg_watts,energy_cpu_pkg_joules,0.0,mediator,no,zero,mediator,energy,Q3,gpu_avg_watts对cpu_pkg_joules无影响
energy_gpu_avg_watts,energy_gpu_avg_watts,0.0,irrelevant,no,zero,mediator,mediator,other,gpu_avg_watts对gpu_avg_watts无影响
energy_cpu_pkg_joules,perf_accuracy,0.0,irrelevant,no,zero,energy,performance,Q2,cpu_pkg_joules对accuracy无影响
energy_cpu_pkg_joules,perf_precision,0.0,irrelevant,no,zero,energy,performance,Q2,cpu_pkg_joules对precision无影响
energy_cpu_pkg_joules,perf_recall,0.0,irrelevant,no,zero,energy,performance,Q2,cpu_pkg_joules对recall无影响
energy_cpu_pkg_joules,hyperparam_dropout_x_is_parallel,0.0,irrelevant,no,zero,energy,interaction,other,cpu_pkg_joules对dropout_x_parallel无影响
energy_cpu_pkg_joules,hyperparam_epochs_x_is_parallel,0.0,irrelevant,no,zero,energy,interaction,other,cpu_pkg_joules对epochs_x_parallel无影响
energy_cpu_pkg_joules,hyperparam_l2_regularization_x_is_parallel,0.0,irrelevant,no,zero,energy,interaction,other,cpu_pkg_joules对l2_regularization_x_parallel无影响
energy_cpu_ram_joules,energy_cpu_ram_joules,0.0,irrelevant,no,zero,energy,energy,other,cpu_ram_joules对cpu_ram_joules无影响
hyperparam_epochs_x_is_parallel,hyperparam_dropout_x_is_parallel,0.0,moderation,no,zero,interaction,interaction,other,epochs_x_parallel对dropout_x_parallel无影响
hyperparam_epochs_x_is_parallel,hyperparam_epochs_x_is_parallel,0.0,moderation,no,zero,interaction,interaction,other,epochs_x_parallel对epochs_x_parallel无影响
